university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
pucv_cl,662474669048848465,rileybrandon,2584,2191,3003,Sat Jul 15 01:30:31 +0000 2023
pucv_cl,655116726013285520,shunter,1419,1107,4581,Tue Jun 20 06:44:48 +0000 2023
pucv_cl,143847913206099425,medinajoseph,3350,2560,2580,Tue Dec 08 18:46:52 +0000 2020
pucv_cl,147625409288435528,lauraquinn,2202,1797,3305,Sat Apr 30 03:38:15 +0000 2022
pucv_cl,222030226644523649,james26,2730,1183,4431,Wed Apr 26 01:40:43 +0000 2023
pucv_cl,536679714932000003,heatherhahn,2376,1205,2985,Sun Apr 19 06:46:15 +0000 2020
pucv_cl,251879289641810845,michaelhunter,2580,1241,4550,Mon Nov 07 21:18:29 +0000 2022
pucv_cl,466236574727552864,dixontonya,1453,1133,2893,Fri Jan 06 07:44:01 +0000 2023
pucv_cl,359524197370927809,leesusan,1901,1659,2867,Wed Nov 08 18:01:54 +0000 2023
pucv_cl,627110765796294365,jeffery25,3642,2447,3911,Sun Feb 12 20:31:51 +0000 2023
pucv_cl,358089670904367034,austincastaneda,3967,1288,3926,Sun Nov 20 03:03:22 +0000 2022
pucv_cl,837112343165416735,rshepard,1518,2247,4090,Tue Sep 19 14:34:17 +0000 2023
pucv_cl,198860031962517977,laura15,3757,2636,2468,Tue Feb 07 18:53:49 +0000 2023
pucv_cl,386872586518473369,ballardlaura,2392,1009,4587,Sat Jan 23 06:32:52 +0000 2021
pucv_cl,599592347469333039,collin38,4490,2250,3629,Sun Dec 18 06:24:02 +0000 2022
pucv_cl,285612382882916009,casey36,1104,1923,3536,Mon Dec 05 21:08:33 +0000 2022
pucv_cl,529974086730849614,teresagraham,3317,2078,2289,Sat Feb 10 14:42:17 +0000 2024
pucv_cl,108443531175118788,antonio17,1580,1592,2835,Tue Feb 20 20:59:44 +0000 2024
pucv_cl,455789439113869946,lorisimmons,2474,2484,3022,Sat Apr 24 02:19:06 +0000 2021
pucv_cl,733956443680287495,wesley45,4480,1787,3577,Sat Jun 17 12:59:19 +0000 2023
pucv_cl,550616784426279800,kellyjennifer,3962,575,3177,Mon Aug 14 15:49:00 +0000 2023
pucv_cl,947371443222260820,iharris,4568,963,3685,Wed Mar 27 12:12:04 +0000 2024
pucv_cl,109472613611686726,elane,1789,1222,4177,Sun Aug 23 09:31:48 +0000 2020
pucv_cl,303204369433315025,aprilbradley,1467,1425,4179,Wed Dec 27 08:56:27 +0000 2023
pucv_cl,3990595973454597,julie18,2615,1258,2108,Tue Feb 07 00:35:51 +0000 2023
pucv_cl,548902462456189034,jamesandrews,1400,2856,3288,Thu Sep 02 03:02:44 +0000 2021
pucv_cl,974125444899073093,brian91,3050,2391,3653,Mon Dec 05 09:19:10 +0000 2022
pucv_cl,856233166084616135,ivance,4496,1698,2084,Sat Jul 15 20:04:51 +0000 2023
pucv_cl,512136208541278258,rachelbailey,4769,2722,2802,Tue May 07 15:45:25 +0000 2024
pucv_cl,58170742195200549,christinamcdaniel,3744,1082,3815,Tue Apr 25 22:19:37 +0000 2023
pucv_cl,754165688480042013,brian22,2482,1023,3219,Fri Mar 05 22:32:24 +0000 2021
pucv_cl,112790501265509942,leonardmiller,4525,2002,2290,Tue Jul 07 09:08:13 +0000 2020
pucv_cl,639840449079927948,jared45,2502,1051,4730,Wed May 10 17:42:12 +0000 2023
pucv_cl,194106922255471815,codycordova,3481,751,3104,Fri Mar 15 03:17:42 +0000 2024
pucv_cl,692546435192794113,jenniferfarley,3805,2371,3000,Mon Mar 09 01:34:20 +0000 2020
pucv_cl,152163172672020128,fletcherdestiny,1855,2291,4134,Wed Jul 20 12:59:56 +0000 2022
pucv_cl,43356594137912059,shernandez,4095,1404,3926,Thu Apr 11 01:48:33 +0000 2024
pucv_cl,939472831184455790,bowmanmatthew,1857,1612,2993,Sat May 29 13:56:46 +0000 2021
pucv_cl,440284014351834512,jeffery38,4751,2937,2349,Sat Sep 04 21:45:49 +0000 2021
pucv_cl,635233921703069847,zstewart,1144,2027,3709,Fri Nov 25 10:43:57 +0000 2022
pucv_cl,809952126260080725,jason51,1599,1530,3798,Thu Jan 14 01:06:32 +0000 2021
pucv_cl,48711221835989303,sarah20,2021,1711,4719,Sun Dec 10 07:14:09 +0000 2023
pucv_cl,147362347219574225,melissamyers,3565,2166,4676,Sun Jul 19 16:02:23 +0000 2020
pucv_cl,572689385950360607,diamond63,2491,1437,3277,Thu Oct 14 00:04:08 +0000 2021
pucv_cl,364710788889471959,careychristina,3983,2226,4509,Mon Oct 11 03:17:15 +0000 2021
pucv_cl,387783062821473258,elizabeth87,3252,2837,3574,Wed Jan 01 11:07:43 +0000 2020
pucv_cl,180358400616758820,julie80,4694,1969,2664,Thu Mar 17 16:41:43 +0000 2022
pucv_cl,950108378186533400,sarahlyons,3512,836,3030,Sat Nov 07 15:38:28 +0000 2020
pucv_cl,299204096444434194,lisa32,3761,1320,2538,Thu Apr 23 00:32:30 +0000 2020
pucv_cl,185659496844300296,justinrangel,4185,851,4659,Fri Jan 03 08:41:00 +0000 2020
pucv_cl,290232385137536289,mlewis,4462,2116,4953,Thu Jan 30 11:45:44 +0000 2020
pucv_cl,206172464996150922,ujohnson,2693,2865,2479,Thu Oct 21 21:09:09 +0000 2021
pucv_cl,303117210309548442,johnsonandrea,2211,1544,2544,Wed Jan 31 16:39:26 +0000 2024
pucv_cl,626260941307962676,ssalinas,4699,2952,3986,Tue May 12 15:37:55 +0000 2020
pucv_cl,455151768835339161,beckyknox,4739,928,2209,Thu Feb 16 05:33:56 +0000 2023
pucv_cl,739890020367946316,rquinn,1120,2659,4731,Wed Feb 26 22:58:43 +0000 2020
pucv_cl,534560881950688957,bradleydavila,2836,2475,4258,Tue Oct 27 20:56:37 +0000 2020
pucv_cl,904386042415968562,nbaker,2767,568,2627,Wed Aug 05 19:03:11 +0000 2020
pucv_cl,331979620866304410,greenmark,4606,656,2589,Wed Jan 19 08:11:12 +0000 2022
pucv_cl,879956408357215030,annette39,3352,1147,4099,Sat Apr 30 12:33:02 +0000 2022
pucv_cl,768729865654252430,cnelson,4378,2700,2093,Wed Jul 06 20:17:28 +0000 2022
pucv_cl,607842237813577160,cindydiaz,3545,2704,4243,Wed Sep 07 23:31:52 +0000 2022
pucv_cl,100499592596582035,rodriguezpeggy,3867,2359,3000,Wed Jan 13 10:03:37 +0000 2021
pucv_cl,135219217693153317,taylorleslie,2724,1701,3542,Sat Sep 26 08:41:52 +0000 2020
pucv_cl,815395277536484928,emily63,1388,2825,4303,Tue Apr 20 05:11:22 +0000 2021
pucv_cl,407238134470384121,gcline,1654,1225,2722,Sat May 18 17:42:13 +0000 2024
pucv_cl,974836405237221865,moorejason,2590,2642,4158,Mon Jun 29 14:27:32 +0000 2020
pucv_cl,382843653615292510,collierkaren,1428,2771,4053,Sat May 13 06:35:25 +0000 2023
pucv_cl,728109376285381589,george55,4099,1885,3132,Sun Jun 27 16:46:31 +0000 2021
pucv_cl,866112572536066311,thomas23,3935,991,2436,Mon Nov 22 13:00:19 +0000 2021
pucv_cl,231300810915064497,nelsondavid,4788,1606,3038,Sun Jan 01 03:42:44 +0000 2023
pucv_cl,610334253710366892,samuelbarber,3495,1481,2408,Thu May 12 17:15:12 +0000 2022
pucv_cl,182332772017231548,xbrennan,4096,1634,3391,Wed Oct 18 13:04:49 +0000 2023
pucv_cl,422964829017748483,walterspeter,4788,1128,3786,Sat Mar 26 22:09:03 +0000 2022
pucv_cl,524014783384122779,hernandezvictoria,4897,2486,2419,Thu Nov 10 00:33:00 +0000 2022
pucv_cl,557962049995848522,tina31,2301,1248,4405,Tue Nov 15 21:01:50 +0000 2022
pucv_cl,55550619983558596,nicole77,3273,2972,4488,Thu Apr 08 22:12:59 +0000 2021
pucv_cl,794349367241390760,sdickerson,1547,2163,2615,Wed Apr 14 08:16:50 +0000 2021
pucv_cl,764331198813256094,tina64,1462,2220,3818,Mon Jul 26 09:41:11 +0000 2021
pucv_cl,383371223123627178,oponce,3891,2907,3732,Sat May 30 14:51:50 +0000 2020
pucv_cl,180043913517197799,john99,2875,1630,2063,Sun Apr 28 20:50:03 +0000 2024
pucv_cl,395136086986444673,becky39,1842,1447,2452,Thu Feb 20 14:07:35 +0000 2020
pucv_cl,982489573768199913,sheri86,1121,2271,4494,Fri Apr 03 02:00:29 +0000 2020
pucv_cl,396419023291313041,lindawilliams,4830,2645,3845,Sat Mar 11 07:49:59 +0000 2023
pucv_cl,4077385327687481,sduncan,4387,697,3713,Mon Nov 09 15:15:33 +0000 2020
pucv_cl,952790382468555702,nicoleperez,3287,1978,3443,Sat Aug 22 07:14:31 +0000 2020
pucv_cl,374427085434005024,dlopez,4651,524,2715,Tue Jun 30 09:12:07 +0000 2020
pucv_cl,360151131806625573,christie60,3232,1904,4470,Tue May 21 19:50:11 +0000 2024
pucv_cl,991310928910208235,daniel02,3209,1167,2754,Sun Apr 05 19:34:27 +0000 2020
pucv_cl,923093365147510056,aparker,4797,847,2736,Tue Sep 14 02:31:11 +0000 2021
pucv_cl,115287102494496313,daisy61,4718,570,2753,Mon Oct 10 01:08:40 +0000 2022
pucv_cl,177344288483429175,millerriley,4649,913,4746,Mon Dec 12 13:06:36 +0000 2022
pucv_cl,553815815672787894,cannonscott,4597,2335,2066,Sun Mar 10 00:50:51 +0000 2024
pucv_cl,392043902739736791,megan51,1326,2082,2737,Mon Aug 16 00:11:48 +0000 2021
pucv_cl,468867959335311176,rscott,2738,1076,2195,Sun Jun 04 18:16:42 +0000 2023
pucv_cl,58496337511065725,christine57,3757,779,3996,Thu Sep 17 19:41:25 +0000 2020
pucv_cl,64047943054355175,shelleysimpson,4857,1458,3488,Mon Apr 24 20:14:05 +0000 2023
pucv_cl,651143312909287307,teresagriffin,1171,815,3365,Fri Aug 27 10:37:31 +0000 2021
pucv_cl,447501072492974229,preston73,1644,1085,3143,Sat Oct 02 09:48:19 +0000 2021
pucv_cl,973200920634424065,harpereric,1448,886,2406,Wed Jul 22 09:15:52 +0000 2020
pucv_cl,604973772579398818,trodriguez,3169,2427,3519,Sat Sep 04 20:13:44 +0000 2021
pucv_cl,588552303013966329,ysalazar,3198,2455,3850,Fri May 28 10:21:54 +0000 2021
pucv_cl,537999484019086211,seanbruce,3462,1791,2161,Wed May 22 05:43:18 +0000 2024
pucv_cl,42687715001598538,ekent,4427,1604,4332,Thu Dec 01 04:05:40 +0000 2022
pucv_cl,990631127351143452,martineztaylor,4458,2271,4980,Fri Jul 01 05:39:59 +0000 2022
pucv_cl,545901359349836844,ifarmer,3425,1598,2698,Thu May 05 11:11:55 +0000 2022
pucv_cl,303212593676514297,shelby97,3088,1585,2437,Thu Feb 01 15:01:35 +0000 2024
pucv_cl,232368069890032313,yolandashepherd,2763,1906,3955,Fri Dec 16 09:07:45 +0000 2022
pucv_cl,611511703564124390,tiffany41,4470,623,4757,Tue Oct 27 17:54:03 +0000 2020
pucv_cl,669814870364547915,joseph80,4912,2746,4660,Tue May 24 19:42:47 +0000 2022
pucv_cl,90856290871072351,annabarker,2028,2882,3083,Tue Sep 15 19:42:37 +0000 2020
pucv_cl,91428567555442077,mallory44,4769,880,2776,Sat Jul 25 20:59:02 +0000 2020
pucv_cl,741586461418080836,ljones,4542,2139,3344,Sat Jul 17 06:30:35 +0000 2021
pucv_cl,575698000889744368,melissa06,4273,2887,3203,Thu Jan 21 19:15:23 +0000 2021
pucv_cl,230094916056103887,zwilson,2125,2999,3654,Mon Apr 22 09:25:03 +0000 2024
pucv_cl,860772802539106287,joshuaphelps,4384,1951,3218,Fri Apr 12 09:22:21 +0000 2024
pucv_cl,670413172858621174,christophersmall,2868,1515,4174,Fri Jun 12 19:15:27 +0000 2020
pucv_cl,342298891618728401,gonzalezfelicia,1071,1677,2074,Wed Nov 30 22:22:49 +0000 2022
pucv_cl,698799612321669482,leslieduran,4909,2048,3700,Sun Dec 31 23:21:47 +0000 2023
pucv_cl,387760394408365389,xbridges,2719,875,3318,Thu Dec 14 09:02:27 +0000 2023
pucv_cl,389976085477099621,corywilliams,4909,2930,4914,Sat Nov 14 01:12:06 +0000 2020
pucv_cl,546659345462786706,desireegomez,3156,1333,4417,Sat May 13 21:58:14 +0000 2023
pucv_cl,461133518099531098,shanethompson,4488,2132,4072,Tue Apr 07 23:50:01 +0000 2020
pucv_cl,426613001888384372,samuel12,2852,2699,3784,Sat Mar 13 20:55:21 +0000 2021
pucv_cl,768276350547744419,andersonkristina,4141,2392,3465,Thu Oct 15 09:45:30 +0000 2020
pucv_cl,802709411911771992,jacob05,2839,1145,2175,Sun Jun 18 10:51:39 +0000 2023
pucv_cl,971789866393986834,sara79,3602,942,2607,Sun Feb 28 16:48:57 +0000 2021
pucv_cl,794483919312848774,patrick48,1335,1695,4999,Fri Dec 17 22:01:39 +0000 2021
pucv_cl,94251855138287769,hinesveronica,3653,2520,2553,Sat Jan 20 03:05:47 +0000 2024
pucv_cl,535057611551206563,erin05,2800,2823,4845,Mon Jul 25 14:09:29 +0000 2022
pucv_cl,262811034931067714,barbara43,4306,2460,4445,Fri Apr 19 23:18:58 +0000 2024
pucv_cl,745512452570338555,schmidtkimberly,1643,1290,3524,Tue Feb 11 00:05:50 +0000 2020
pucv_cl,199913868411158057,amywilliams,2433,1536,4184,Mon Jan 01 00:49:07 +0000 2024
pucv_cl,120291722119607058,hcollier,2641,2290,2828,Tue Apr 27 02:48:03 +0000 2021
pucv_cl,241477390601621558,emily65,2453,2804,2967,Tue Dec 20 03:15:40 +0000 2022
pucv_cl,65039412266924440,stephaniefreeman,3826,2247,3791,Sat Dec 10 09:16:20 +0000 2022
pucv_cl,922943294833504314,wyattramos,2055,672,2730,Fri Jan 24 00:38:22 +0000 2020
pucv_cl,349827196476285839,ortegaseth,1507,2955,4831,Thu May 21 08:04:24 +0000 2020
pucv_cl,666725710512765370,pamelapreston,1231,1423,4641,Tue Feb 25 12:16:46 +0000 2020
pucv_cl,744243004102182163,jefferyperkins,3101,2477,3612,Sun Apr 24 12:14:24 +0000 2022
pucv_cl,604532383997962380,mosleywendy,4461,2740,2930,Sun Nov 27 16:27:19 +0000 2022
pucv_cl,517769326608349696,kenneth01,4742,1633,2660,Wed Sep 09 07:26:16 +0000 2020
pucv_cl,650358040011677330,lowerycrystal,1222,1175,2675,Tue Mar 14 00:26:11 +0000 2023
pucv_cl,666063768701477638,mckeesusan,3691,2168,2855,Sun Dec 27 16:52:00 +0000 2020
pucv_cl,71156525909594289,jasonswanson,3753,1837,3026,Wed Nov 18 19:59:53 +0000 2020
pucv_cl,513459630122060083,danielle03,1971,1067,2748,Thu Jun 30 14:41:08 +0000 2022
pucv_cl,521974466658009375,kcurtis,3804,2727,3847,Wed Jul 26 21:36:46 +0000 2023
pucv_cl,213063346537374981,adamberry,1965,1083,2510,Mon Apr 17 03:18:27 +0000 2023
pucv_cl,257859271262752782,kathy47,4749,557,2860,Wed Jan 10 17:52:13 +0000 2024
pucv_cl,336423373270102034,georgerenee,3056,1237,4530,Sun Apr 21 13:30:23 +0000 2024
pucv_cl,540377346091476864,sharonevans,4036,680,2183,Sun Jan 31 13:32:56 +0000 2021
pucv_cl,444749779444199346,johnsonpaige,1740,2251,3005,Thu Jan 21 20:18:58 +0000 2021
pucv_cl,43128682336880890,hamiltonbeth,3417,1327,2791,Sat Jan 25 07:55:54 +0000 2020
pucv_cl,180072966283737187,mross,3461,2660,3399,Thu Jan 04 17:38:22 +0000 2024
pucv_cl,404752572098279331,caseystephens,2608,1117,3868,Tue Oct 19 22:49:38 +0000 2021
pucv_cl,271921556229093489,doyletanya,4567,729,2002,Thu Mar 30 13:24:44 +0000 2023
pucv_cl,998176943760845785,justin10,2023,675,2320,Tue Dec 07 09:58:07 +0000 2021
pucv_cl,867384646214005029,jennifer01,3517,2133,2764,Thu Sep 23 21:58:47 +0000 2021
pucv_cl,962660720004363617,bryantjames,1301,2458,2532,Fri Mar 26 21:01:51 +0000 2021
pucv_cl,729207377831256705,lyonsshawn,3021,1444,4037,Fri Feb 21 14:56:09 +0000 2020
pucv_cl,246647196293202411,jacquelinebrady,2386,553,2726,Mon May 30 18:17:29 +0000 2022
pucv_cl,633155142624309053,ashleylivingston,2278,2946,4492,Sun Apr 30 02:11:33 +0000 2023
pucv_cl,573108942205268295,masonjulie,2519,859,3882,Sat Jan 02 10:21:18 +0000 2021
pucv_cl,332841676675857046,owashington,4441,945,3190,Wed Nov 30 06:07:20 +0000 2022
pucv_cl,711416432117538867,parsonsfrank,1571,779,3538,Sun Jun 19 07:15:34 +0000 2022
pucv_cl,464224852442363301,cynthia90,1840,2059,2358,Thu May 16 18:56:21 +0000 2024
pucv_cl,748376744963315308,mmack,2050,1619,4963,Mon Apr 20 14:00:00 +0000 2020
pucv_cl,640109055806463704,nmiller,1737,1921,3063,Sun Dec 26 10:05:25 +0000 2021
pucv_cl,773304552364540300,ellen36,2939,533,2909,Sun Dec 03 12:13:20 +0000 2023
pucv_cl,749267211305538864,andrewfrye,1350,910,3320,Mon Sep 18 11:02:41 +0000 2023
pucv_cl,657281691576101949,williamskarla,1103,2965,4609,Mon Jun 19 09:47:32 +0000 2023
pucv_cl,293104859119600723,pamelasingh,1704,2011,4149,Thu Sep 03 12:58:59 +0000 2020
pucv_cl,994051054666745393,keith06,4602,2945,3890,Thu Apr 07 19:54:08 +0000 2022
pucv_cl,322191349816016846,michaelrivera,3930,1294,3432,Fri Jun 30 12:15:18 +0000 2023
pucv_cl,202441271815510914,eric03,3253,1878,4364,Tue Jul 12 10:46:41 +0000 2022
pucv_cl,565533411764833020,teresa28,1053,938,3340,Fri Sep 22 13:38:59 +0000 2023
pucv_cl,778792616180139091,jlawson,1364,1635,2326,Sun Oct 02 09:34:12 +0000 2022
pucv_cl,674889060301474337,jensenwayne,4290,2216,3655,Thu Jul 06 22:07:07 +0000 2023
pucv_cl,837267661553794286,edwardsrebecca,3729,2503,4229,Fri Nov 26 15:23:34 +0000 2021
pucv_cl,454287545593666992,doriswilliamson,3759,785,3422,Wed Sep 22 08:00:35 +0000 2021
pucv_cl,587797634593764324,barkercarol,3979,580,4286,Sat Jan 08 15:19:09 +0000 2022
pucv_cl,65038396056603420,ronniesmith,2838,1208,3355,Wed May 10 08:22:51 +0000 2023
pucv_cl,367915095011824719,gregory12,2527,2694,3423,Sun Mar 19 12:45:57 +0000 2023
pucv_cl,163727951002907086,ggrant,4499,2188,2738,Mon Jul 17 09:09:33 +0000 2023
pucv_cl,391498243826115798,santiagoangela,2214,828,4421,Sat Feb 12 21:33:18 +0000 2022
pucv_cl,810786850116189874,carmen64,2386,643,2265,Sun Jun 11 11:17:13 +0000 2023
pucv_cl,333412093535286773,djenkins,2914,2107,4132,Thu May 06 17:47:50 +0000 2021
pucv_cl,186609498683455549,ginawilkinson,1797,2047,2857,Thu Jan 27 04:19:58 +0000 2022
pucv_cl,514067954766691264,lisabeltran,1390,2083,3983,Sat Feb 27 04:57:17 +0000 2021
pucv_cl,111471867526486008,jennifer46,3110,2834,3770,Sat Oct 08 21:42:16 +0000 2022
pucv_cl,496019937996019836,mwilliams,1374,2843,4737,Sun Mar 29 19:46:45 +0000 2020
pucv_cl,405058334041827119,adamcarter,2021,1023,2332,Wed Feb 26 02:09:51 +0000 2020
pucv_cl,319013821585471487,alexanderbanks,3152,1991,4267,Sun Nov 14 01:03:48 +0000 2021
pucv_cl,835540805460220749,annjordan,2494,2383,3695,Sat May 30 14:20:44 +0000 2020
pucv_cl,230297581415224887,kbaker,4199,1059,2641,Fri Jul 08 14:57:34 +0000 2022
pucv_cl,172434331895687871,timothywatson,2755,2893,3577,Wed Jun 09 19:15:29 +0000 2021
pucv_cl,442021962688507703,wlopez,4653,1932,3667,Wed Aug 18 06:19:00 +0000 2021
pucv_cl,561504767513849014,valerie48,4937,2172,3956,Sat May 30 07:52:28 +0000 2020
pucv_cl,968772680224342321,ariley,2868,2137,4802,Sat Mar 14 12:31:02 +0000 2020
pucv_cl,277203751567174531,bookerraymond,4532,1469,4964,Sat Oct 14 18:22:38 +0000 2023
pucv_cl,635872484320971613,whitemichele,3406,989,2188,Fri Jan 07 12:08:25 +0000 2022
pucv_cl,965462448119813614,kyleporter,3193,2734,2318,Wed Sep 08 18:08:23 +0000 2021
pucv_cl,84476493613084820,braytodd,4477,1753,2967,Wed Jun 15 11:14:24 +0000 2022
pucv_cl,832214959430524140,kathryn02,1236,2688,2546,Tue Jan 03 19:42:02 +0000 2023
pucv_cl,170227753665910135,mitchellmarie,2954,1601,3159,Sat Apr 13 08:41:56 +0000 2024
pucv_cl,846463675839444762,tyler63,1985,1874,3979,Mon Sep 20 11:33:02 +0000 2021
pucv_cl,326727569848395234,dlarsen,1183,861,2119,Wed Feb 21 00:06:31 +0000 2024
pucv_cl,248964065017940960,nsantana,1987,2070,2680,Sun Dec 04 11:32:17 +0000 2022
pucv_cl,264365729379018397,michael00,1609,2410,3595,Fri Jul 14 04:08:35 +0000 2023
pucv_cl,516926142113081187,cynthia00,4268,1382,4899,Thu May 04 02:15:31 +0000 2023
pucv_cl,80171444936990799,laurenmartin,2093,1546,3087,Sun Oct 24 00:13:35 +0000 2021
pucv_cl,662884895667313065,joshua03,3944,810,4208,Fri Mar 15 06:05:32 +0000 2024
pucv_cl,31042018931185652,madison28,4585,708,3487,Thu May 28 00:23:18 +0000 2020
pucv_cl,612087250310008625,fmontes,3520,603,3348,Thu Nov 02 11:32:00 +0000 2023
pucv_cl,195929431635249231,mark27,3316,2268,3447,Sat Jun 26 19:30:47 +0000 2021
pucv_cl,338469017794267084,ryanmoore,3344,808,4911,Mon Jun 19 16:05:08 +0000 2023
pucv_cl,507875723833602806,michelledonovan,3152,2591,2928,Tue Apr 26 07:14:00 +0000 2022
pucv_cl,679529301068852571,tiffanybrewer,3621,2859,4246,Wed Dec 06 09:51:38 +0000 2023
pucv_cl,808408441586537426,moralesjoseph,1987,1791,2104,Sat Nov 13 03:39:42 +0000 2021
pucv_cl,505293252694863017,ytapia,4652,2233,3757,Mon Dec 25 03:07:08 +0000 2023
pucv_cl,401904257932422536,wmullen,4367,785,3057,Wed Jul 27 02:01:58 +0000 2022
pucv_cl,881956957102835520,cfrank,3582,1254,4299,Mon Jun 07 01:09:32 +0000 2021
pucv_cl,220190600273233479,adam14,4832,811,3428,Fri Mar 24 18:58:18 +0000 2023
pucv_cl,695100460278636996,peter81,2728,2488,3738,Mon Jun 28 05:16:35 +0000 2021
pucv_cl,459528976700173789,mrichardson,3672,1355,3937,Wed Mar 30 13:07:37 +0000 2022
pucv_cl,180882860517325709,thomasaustin,2233,555,3136,Sat Mar 27 13:33:51 +0000 2021
pucv_cl,926739547962329762,evansjohn,2075,1550,3981,Sat Jul 25 13:43:26 +0000 2020
pucv_cl,745780304519068573,cynthiareid,2553,2835,4024,Mon Aug 28 13:20:26 +0000 2023
pucv_cl,707265092294505484,rachel28,3745,2774,3353,Tue May 30 23:39:13 +0000 2023
pucv_cl,872590015312928461,amymorton,4347,2921,2328,Thu May 28 21:04:11 +0000 2020
pucv_cl,883519820809546032,charlesblack,3316,852,3630,Wed Dec 27 01:55:14 +0000 2023
pucv_cl,364595891351744896,robertsalas,4232,1543,2129,Sat Apr 16 12:48:55 +0000 2022
pucv_cl,877222990995489355,jeffrey37,2137,619,3641,Wed Jun 17 17:19:57 +0000 2020
pucv_cl,881357545510677397,barrygood,4843,1550,3175,Sun Nov 22 13:29:22 +0000 2020
pucv_cl,628756532470825756,alexander92,2028,606,2665,Thu Dec 24 04:34:04 +0000 2020
pucv_cl,150574284858228022,aponce,1880,2085,2545,Fri Mar 04 10:31:56 +0000 2022
pucv_cl,751099118984482436,karenwilkerson,1777,2331,3600,Thu Jan 20 02:04:25 +0000 2022
pucv_cl,70113111961198194,susanbooker,3445,2333,4199,Mon Jun 29 22:11:23 +0000 2020
pucv_cl,712210566906086614,samuel83,4094,1224,4766,Sat Feb 15 16:13:29 +0000 2020
pucv_cl,86743606834606745,sarah96,2214,2434,2253,Wed Mar 31 23:06:52 +0000 2021
pucv_cl,739774952711254478,scotttammy,1758,2530,3248,Fri Oct 16 04:19:33 +0000 2020
pucv_cl,132022845071908973,fergusonkayla,3723,2975,3395,Sun May 01 03:16:56 +0000 2022
pucv_cl,270909419828902057,varmstrong,3625,569,4095,Sat Oct 28 08:04:49 +0000 2023
pucv_cl,291942376239748376,nelsonjose,4527,2838,3749,Sun Oct 15 14:20:56 +0000 2023
pucv_cl,338465641353575622,karlasheppard,1204,1802,2765,Thu Feb 18 19:02:30 +0000 2021
pucv_cl,163905819994475154,salinassydney,4400,1890,3915,Wed May 20 02:35:33 +0000 2020
pucv_cl,671805508082294348,gcarter,4936,2259,4733,Wed Aug 04 21:21:52 +0000 2021
pucv_cl,225009739489130314,qschultz,4987,1555,2239,Sat Sep 12 23:50:07 +0000 2020
pucv_cl,804780954848879789,benjaminrachel,4684,1788,3967,Tue Dec 21 22:16:10 +0000 2021
pucv_cl,462841583635100375,phelpskristen,2411,1192,2597,Fri Dec 03 18:55:28 +0000 2021
pucv_cl,568569976396495599,uvargas,4433,505,4053,Fri Jan 07 18:51:24 +0000 2022
pucv_cl,381467494138905680,watsonbrooke,2197,1991,3545,Mon Jun 27 01:48:26 +0000 2022
pucv_cl,883175649041059808,pattonjamie,4959,790,2039,Thu Nov 02 13:03:14 +0000 2023
pucv_cl,809393406862368460,johnramirez,2107,2493,4347,Sat Nov 21 00:53:57 +0000 2020
pucv_cl,873692892382653750,shelby37,1588,1256,4946,Sun Jul 25 17:15:13 +0000 2021
pucv_cl,477553071292197768,xsalazar,3214,2821,3575,Mon Aug 28 02:25:27 +0000 2023
pucv_cl,98863202482649579,matthew86,4519,1348,4154,Mon Mar 15 09:25:24 +0000 2021
pucv_cl,712322922812940061,ambervelez,3790,1843,2906,Thu Feb 06 17:34:20 +0000 2020
pucv_cl,785606691112360232,moorelaura,3549,1725,2116,Wed Apr 20 04:51:38 +0000 2022
pucv_cl,870451173366794867,uwilson,2204,2660,2996,Wed Sep 30 14:18:19 +0000 2020
pucv_cl,541380700035137135,john44,3097,2845,4909,Sun Aug 29 00:57:21 +0000 2021
pucv_cl,478417139057414507,parkjoseph,1341,551,2628,Tue Jan 26 06:58:41 +0000 2021
pucv_cl,109555932047787171,regina01,3391,2545,3074,Wed May 08 07:22:39 +0000 2024
pucv_cl,581711051059220591,joseph38,2264,2136,4194,Tue Dec 05 10:30:42 +0000 2023
pucv_cl,101274057574576959,jameslopez,2526,2780,2362,Fri May 07 05:35:55 +0000 2021
pucv_cl,126469886570190241,susanoconnor,2127,1319,2379,Fri Nov 03 16:08:08 +0000 2023
pucv_cl,643318302901996038,dunncarolyn,4078,975,4603,Sun Aug 21 17:30:05 +0000 2022
pucv_cl,341769798902956926,walkermichelle,1081,1245,3636,Tue Jan 28 01:24:07 +0000 2020
pucv_cl,707660692637694545,wbarrett,3378,2214,3576,Fri Feb 07 07:39:53 +0000 2020
pucv_cl,612706679381876551,austin69,4769,1440,2807,Thu Sep 30 02:48:11 +0000 2021
pucv_cl,792244085094141127,lozanomargaret,2722,2383,2012,Wed Jan 15 23:07:41 +0000 2020
pucv_cl,202537493183034670,jamesthompson,1015,2389,4447,Wed Dec 16 01:08:31 +0000 2020
pucv_cl,866660670984427839,sheppardjulie,3109,1020,3332,Thu Jul 16 04:21:09 +0000 2020
pucv_cl,658422730234093559,randyquinn,1903,2341,3426,Mon Jul 24 03:19:18 +0000 2023
pucv_cl,482527610185383953,alicecline,2983,885,3688,Thu Nov 30 19:23:19 +0000 2023
pucv_cl,779262010299206348,uwalker,1812,916,3490,Wed Aug 03 16:29:35 +0000 2022
pucv_cl,876194752775032725,fbarker,2492,1146,3092,Tue Jan 31 14:19:03 +0000 2023
